sample_id,vOTU_id,phageID,phageLen,linear_or_circular,integrase,virsorter_category,cat_taxonomy,img_vr_cluster,assigned_family
SAMP_yahara2021_Sample1,vOTU_yahara2021_00380,VIRSorter_contig_3975_pilon_gene_14_gene_42-10905-35655-cat_4,24750,l,NA,4,Terrabacteria group (no rank): 0.51,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00381,VIRSorter_contig_3849_pilon_gene_3_gene_107-3259-71274-cat_5,68015,l,NA,5,Selenomonas (genus): 0.86,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00382,VIRSorter_contig_1781_pilon-cat_2,77020,l,NA,2,Gemella* (genus): 0.74,VIRSorter_contig_1781_pilon-cat_2;3300007204_____Ga0103275_100841;7000000266_____C552258;7000000337_____C296117;7000000558_____SRS019125_WUGC_scaffold_7950;3300007940_____Ga0114257_101009;2124908010_____kg300_3267571;7000000682_____SRS019587_WUGC_scaffold_9725;7000000113_____SRS013946_WUGC_scaffold_13847;7000000525_____C1408007;7000000677_____C4745534,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00383,VIRSorter_contig_395_pilon-cat_2,92445,l,NA,2,Capnocytophaga (genus): 0.84,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00384,VIRSorter_contig_47_pilon_gene_1943_gene_2047-1172022-1227966-cat_5,55944,l,NA,5,Capnocytophaga (genus): 0.86,VIRSorter_contig_47_pilon_gene_1943_gene_2047-1172022-1227966-cat_5;3300006321_____Ga0099624_101109;7000000009_____SRS018300_Baylor_scaffold_36320;3300008639_____Ga0115685_1003500;7000000009_____SRS018300_Baylor_scaffold_54186,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00385,VIRSorter_contig_348_pilon_gene_350_gene_450-229655-299081-cat_5,69426,l,NA,5,Capnocytophaga (genus): 0.64,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00386,VIRSorter_contig_3449_pilon_gene_324_gene_423-260260-319185-cat_4,58925,l,NA,4,Neisseriaceae (family): 0.75,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00387,VIRSorter_contig_1936_pilon_gene_54_gene_153-38796-91723-cat_4,52927,l,NA,4,root (no rank): 1.00,VIRSorter_contig_1936_pilon_gene_54_gene_153-38796-91723-cat_4;3300007259_____Ga0104759_100128;3300008364_____Ga0114890_101899;7000000139_____C2201842;7000000327_____C1189383;3300007259_____Ga0104759_100395;7000000327_____C1189275;7000000591_____C529097,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00388,VIRSorter_contig_249_pilon_gene_1_gene_41-60-25319-cat_5,25259,l,NA,5,Veillonella (genus): 0.95,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00389,VIRSorter_contig_2114_pilon_gene_813_gene_916-445056-499084-cat_5,54028,l,NA,5,Aggregatibacter (genus): 0.51,VIRSorter_contig_2114_pilon_gene_813_gene_916-445056-499084-cat_5;3300008486_____Ga0115196_1002669;7000000371_____SRS047113_LANL_scaffold_23075,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00390,VIRSorter_contig_3600_pilon-cat_1,34307,l,NA,1,root (no rank): 1.00,VIRSorter_contig_3600_pilon-cat_1;7000000180_____SRS017013_Baylor_scaffold_23860;3300008483_____Ga0105906_1000620;7000000290_____C3496787;7000000530_____C362525;7000000210_____SRS024015_Baylor_scaffold_36767;7000000508_____C3714790;7000000442_____SRS051791_LANL_scaffold_10560;3300006245_____Ga0099369_100137;7000000673_____C1760394;7000000576_____SRS022621_Baylor_scaffold_60364;3300008611_____Ga0111137_1001472;7000000422_____SRS057791_LANL_scaffold_84070;7000000682_____SRS019587_WUGC_scaffold_10343;7000000342_____C3054148;3300007854_____Ga0114157_100716;3300006996_____Ga0102724_100201;3300008638_____Ga0111421_104451;VIRSorter_contig_3437_pilon-cat_1;3300006748_____Ga0101800_103375;VIRSorter_contig_75_pilon_gene_300_gene_421-256025-340210-cat_5;7000000253_____SRS054569_LANL_scaffold_24493,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00391,VIRSorter_contig_4240_pilon-cat_2,7853,l,NA,2,Streptococcus (genus): 0.54,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00392,VIRSorter_contig_334_pilon-circular-cat_2,26392,c,NA,2,NA,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00393,VIRSorter_contig_3920_pilon-cat_2,67073,l,NA,2,TM7 phage DolZOral124_53_65 (species): 0.76,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00394,VIRSorter_contig_4592_pilon-cat_2,101762,l,NA,2,Corynebacterium (genus): 0.55,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00395,VIRSorter_contig_2570_pilon_gene_1_gene_21-1189-15615-cat_5,14426,l,NA,5,Bacteria (superkingdom): 0.87,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00396,VIRSorter_contig_536_pilon_gene_10_gene_24-5960-18398-cat_5,12438,l,NA,5,Terrabacteria group (no rank): 0.56,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00397,VIRSorter_contig_1389_pilon-cat_2,81095,l,NA,2,Pasteurellaceae (family): 0.51,VIRSorter_contig_1389_pilon-cat_2;7000000350_____SRS017687_Baylor_scaffold_17003;7000000234_____SRS045049_WUGC_scaffold_13958;3300007888_____Ga0111236_100428,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00398,VIRSorter_contig_4545_pilon-cat_2,114173,l,NA,2,Selenomonas (genus): 0.84,VIRSorter_contig_4545_pilon-cat_2;3300008621_____Ga0115613_1001644;7000000731_____C2967651;3300008125_____Ga0114856_1002981;3300007966_____Ga0105959_103494;VIRSorter_contig_3849_pilon_gene_3_gene_107-3259-71274-cat_5,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00399,VIRSorter_contig_2093_pilon_gene_1_gene_29-0-14218-cat_5,14218,l,NA,5,Clostridiales Family XIII. Incertae Sedis (family): 0.84,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00400,VIRSorter_contig_2668_pilon-cat_2,81171,l,NA,2,Selenomonadaceae (family): 0.86,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00401,VIRSorter_contig_1563_pilon_gene_263_gene_277-179640-193154-cat_5,13514,l,NA,5,Candidatus Saccharimonas sp. (species): 0.68,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00402,VIRSorter_contig_2058_pilon_gene_1_gene_64-211-37288-cat_5,37077,l,NA,5,Selenomonas (genus): 0.67,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00403,VIRSorter_contig_462_pilon_gene_1079_gene_1203-790336-858366-cat_5,68030,l,NA,5,Bacilli (class): 0.92,VIRSorter_contig_462_pilon_gene_1079_gene_1203-790336-858366-cat_5;3300008334_____Ga0115372_1001543;3300008643_____Ga0111423_100684;3300008302_____Ga0114874_101110;VIRSorter_contig_462_pilon_gene_1100_gene_1245-803329-880352-cat_5;VIRSorter_contig_1972_pilon_gene_39_gene_117-34585-78283-cat_5;3300008500_____Ga0115080_100515;3300007497_____Ga0104979_100375;7000000404_____C4395515;3300008302_____Ga0114874_101053,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00404,VIRSorter_contig_424_pilon_gene_110_gene_122-83574-90554-cat_5,6980,l,NA,5,Bacteria (superkingdom): 0.99,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00405,VIRSorter_contig_709_pilon_gene_3236_gene_3314-2729483-2773668-cat_5,44185,l,NA,5,Lachnospiraceae (family): 0.90,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00406,VIRSorter_contig_521_pilon_gene_158_gene_167-83526-87114-cat_5,3588,l,NA,5,Bacteria (superkingdom): 0.96,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00407,VIRSorter_contig_4207_pilon_gene_2_gene_116-543-40931-cat_5,40388,l,NA,5,Bacteria (superkingdom): 0.87,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00408,VIRSorter_contig_3_pilon_gene_151_gene_317-134167-260067-cat_5,125900,l,NA,5,Bacteria (superkingdom): 0.92,VIRSorter_contig_711_pilon-cat_1;3300008413_____Ga0115229_100261;3300008382_____Ga0114861_1000290;3300008140_____Ga0114165_1002357;7000000194_____SRS022077_Baylor_scaffold_9475;7000000354_____SRS015985_WUGC_scaffold_4334;3300006301_____Ga0099617_100602;7000000568_____SRS051930_LANL_scaffold_32983;3300008405_____Ga0115221_1002303;3300006294_____Ga0099625_101034;VIRSorter_contig_3_pilon_gene_151_gene_321-134167-262903-cat_5;7000000720_____SRS045197_WUGC_scaffold_78094;VIRSorter_contig_3_pilon_gene_151_gene_317-134167-260067-cat_5;VIRSorter_contig_259_pilon_gene_138_gene_238-120043-196251-cat_5;VIRSorter_contig_259_pilon_gene_119_gene_220-104798-185420-cat_5;VIRSorter_contig_259_pilon_gene_150_gene_297-128995-248204-cat_5,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00409,VIRSorter_contig_503_pilon_gene_173_gene_272-125556-195993-cat_4,70437,l,NA,4,Candidatus Saccharimonas sp. (species): 0.60,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00410,VIRSorter_contig_499_pilon_gene_892_gene_996-754332-829860-cat_5,75528,l,NA,5,Campylobacter (genus): 0.91,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00411,VIRSorter_contig_4172_pilon-cat_2,55959,l,NA,2,Streptococcus (genus): 0.74,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00412,VIRSorter_contig_272_pilon-cat_2,75956,l,NA,2,Lactobacillales (order): 0.99,VIRSorter_contig_272_pilon-cat_2;7000000305_____SRS062761_LANL_scaffold_28539;7000000421_____SRS043663_LANL_scaffold_41437;7000000061_____C3107897;7000000061_____C3107695,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00413,VIRSorter_contig_622_pilon_gene_1942_gene_2008-1272116-1308773-cat_5,36657,l,NA,5,Selenomonadaceae (family): 0.96,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00414,VIRSorter_contig_4250_pilon-cat_2,93209,l,NA,2,Selenomonadaceae (family): 0.93,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00415,VIRSorter_contig_622_pilon_gene_2212_gene_2262-1436223-1465897-cat_5,29674,l,NA,5,Selenomonadaceae (family): 0.96,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00416,VIRSorter_contig_1965_pilon_gene_37_gene_46-30478-39525-cat_5,9047,l,NA,5,Candidatus Saccharimonas sp. (species): 0.78,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00417,VIRSorter_contig_750_pilon_gene_7_gene_78-3966-47899-cat_5,43933,l,NA,5,Selenomonadaceae (family): 0.95,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00418,VIRSorter_contig_622_pilon_gene_1612_gene_1678-1065169-1101943-cat_5,36774,l,NA,5,Selenomonadaceae (family): 0.96,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00419,VIRSorter_contig_4111_pilon-cat_2,37113,l,NA,2,Bacteria (superkingdom): 0.53,VIRSorter_contig_4111_pilon-cat_2;7000000474_____SRS013825_Baylor_scaffold_4427;3300008490_____Ga0115197_1000735;7000000062_____SRS063215_LANL_scaffold_24339;2124908011_____s300_5937714;7000000151_____C490851;3300006744_____Ga0101797_1000485;7000000076_____C812823;7000000671_____C4711529;2124908011_____s300_5925955,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00420,VIRSorter_contig_673_pilon-cat_2,42767,l,NA,2,Caballeronia arationis (species): 0.66,VIRSorter_contig_673_pilon-cat_2;7000000721_____SRS014476_WUGC_scaffold_57709;3300008679_____Ga0115430_1000001;3300007259_____Ga0104759_100200;3300008364_____Ga0114890_102883,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00421,VIRSorter_contig_1772_pilon_gene_281_gene_380-163157-228517-cat_5,65360,l,NA,5,Terrabacteria group (no rank): 0.81,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00422,VIRSorter_contig_3055_pilon_gene_19_gene_88-13662-59948-cat_5,46286,l,NA,5,Tannerella (genus): 0.88,VIRSorter_contig_3055_pilon_gene_19_gene_88-13662-59948-cat_5;3300008575_____Ga0111079_103107,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00423,VIRSorter_contig_2086_pilon-cat_2,27001,l,NA,2,Selenomonas sp. oral taxon 136 (species): 0.51,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00424,VIRSorter_contig_1561_pilon_gene_1_gene_71-1786-67957-cat_5,66171,l,NA,5,Veillonella (genus): 0.90,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00425,VIRSorter_contig_801_pilon_gene_213_gene_276-165362-208159-cat_5,42797,l,NA,5,Veillonella (genus): 0.98,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00426,VIRSorter_contig_503_pilon_gene_174_gene_273-126982-196632-cat_4,69650,l,NA,4,Candidatus Saccharimonas sp. (species): 0.60,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00427,VIRSorter_contig_658_pilon-cat_2,29952,l,NA,2,Firmicutes (phylum): 0.85,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00428,VIRSorter_contig_1786_pilon_gene_1520_gene_1718-1100876-1253058-cat_5,152182,l,NA,5,Bacteria (superkingdom): 0.86,VIRSorter_contig_1786_pilon_gene_1520_gene_1718-1100876-1253058-cat_5;3300008755_____Ga0114091_100872;7000000524_____C1677515;7000000507_____SRS018443_Baylor_scaffold_65649;7000000652_____C3509258;3300008481_____Ga0115177_1003051;2124908013_____t300_5541810;7000000524_____C1676407;7000000224_____C3761911;VIRSorter_contig_1786_pilon_gene_1426_gene_1628-1019827-1184113-cat_5,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00429,VIRSorter_contig_607_pilon-cat_2,11746,l,NA,2,Streptococcus (genus): 0.77,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00430,VIRSorter_contig_4141_pilon-cat_2,31259,l,NA,2,Bacteria (superkingdom): 0.75,VIRSorter_contig_4141_pilon-cat_2;7000000495_____C2988155;3300008481_____Ga0115177_1000788;7000000652_____C3509822;3300006459_____Ga0100222_100553;7000000039_____SRS013164_Baylor_scaffold_57945;3300008506_____Ga0115176_1002312;3300008679_____Ga0115430_1001510;3300007107_____Ga0102632_1001703;7000000008_____C2629716;3300008581_____Ga0111080_101168;7000000405_____SRS024277_LANL_scaffold_64550;7000000109_____SRS011306_Baylor_scaffold_89627;3300007107_____Ga0102632_1002878;7000000405_____SRS024277_LANL_scaffold_61820,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00431,VIRSorter_contig_3630_pilon-cat_2,113506,l,NA,2,Bacteria candidate phyla (no rank): 0.95,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00432,VIRSorter_contig_953_pilon_gene_1_gene_44-41-35696-cat_5,35655,l,NA,5,Lactobacillales (order): 0.65,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00433,VIRSorter_contig_1854_pilon_gene_531_gene_630-387417-449662-cat_5,62245,l,NA,5,Candidatus Saccharibacteria (phylum): 0.95,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00434,VIRSorter_contig_622_pilon_gene_1440_gene_1539-958197-1023865-cat_4,65668,l,NA,4,Selenomonadaceae (family): 0.96,VIRSorter_contig_622_pilon_gene_1440_gene_1539-958197-1023865-cat_4;3300008150_____Ga0114319_1006160;VIRSorter_contig_622_pilon_gene_1440_gene_1541-958197-1026281-cat_5,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00435,VIRSorter_contig_1786_pilon_gene_1426_gene_1628-1019827-1184113-cat_5,164286,l,NA,5,Bacteria (superkingdom): 0.86,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00436,VIRSorter_contig_292_pilon_gene_129_gene_220-72399-122322-cat_5,49923,l,NA,5,Capnocytophaga (genus): 0.88,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00437,VIRSorter_contig_4641_pilon_gene_1_gene_100-134-84843-cat_4,84709,l,NA,4,Selenomonas (genus): 0.56,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00438,VIRSorter_contig_4637_pilon-cat_2,4538,l,NA,2,Streptococcus (genus): 1.00,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00439,VIRSorter_contig_3269_pilon_gene_1_gene_10-291-7547-cat_5,7256,l,NA,5,Corynebacterium durum (species): 0.86,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00440,VIRSorter_contig_894_pilon_gene_1002_gene_1101-840203-916145-cat_4,75942,l,NA,4,Lachnospiraceae (family): 0.90,VIRSorter_contig_894_pilon_gene_1016_gene_1115-853689-924064-cat_4;3300008747_____Ga0115677_100501;7000000400_____SRS019071_WUGC_scaffold_13925;7000000745_____C5960549;7000000386_____SRS018791_WUGC_scaffold_54405;3300008269_____Ga0114154_102209;2124908014_____pt300_5816797;7000000305_____SRS062761_LANL_scaffold_53073;3300007728_____Ga0105754_1001511;3300008504_____Ga0114860_102324;VIRSorter_contig_894_pilon_gene_1002_gene_1101-840203-916145-cat_4;VIRSorter_contig_894_pilon_gene_1002_gene_1111-840203-922676-cat_5,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00441,VIRSorter_contig_4196_pilon-cat_2,20087,l,NA,2,Veillonella (genus): 0.86,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00442,VIRSorter_contig_925_pilon_gene_97_gene_200-96734-168678-cat_5,71944,l,NA,5,Bacteria (superkingdom): 0.94,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00443,VIRSorter_contig_4253_pilon_gene_41_gene_140-28260-94902-cat_5,66593,l,NA,5,Tannerella (genus): 0.94,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00444,VIRSorter_contig_3280_pilon-cat_2,44985,l,NA,2,root (no rank): 1.00,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00445,VIRSorter_contig_1553_pilon_gene_560_gene_569-325504-329161-cat_5,3657,l,NA,5,Gammaproteobacteria (class): 0.54,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00446,VIRSorter_contig_109_pilon_gene_126_gene_225-99712-174970-cat_5,75258,l,NA,5,Fusobacterium (genus): 0.86,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00447,VIRSorter_contig_944_pilon-circular_gene_2444_gene_2468-1666374-1677796-cat_5,11422,c,NA,5,Campylobacter (genus): 0.95,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00448,VIRSorter_contig_1412_pilon_gene_150_gene_276-103848-204210-cat_5,100362,l,NA,5,Fusobacterium (genus): 0.88,VIRSorter_contig_1412_pilon_gene_150_gene_276-103848-204210-cat_5;7000000210_____C3092793;3300007736_____Ga0105757_1001512;3300007791_____Ga0105806_1002768;3300008152_____Ga0114285_1001944;3300007638_____Ga0105526_1002377;3300008680_____Ga0111555_1002657;7000000281_____SRS055450_LANL_scaffold_76748;3300008406_____Ga0115224_1002763;3300014038_____Ga0119819_1002364;3300014137_____Ga0134350_1001040;3300007126_____Ga0102717_102250;3300008492_____Ga0114884_100227;7000000132_____C3005076;3300009363_____Ga0115223_1004007;3300008130_____Ga0114850_102072;3300008420_____Ga0115228_102843;7000000681_____C2421283;3300008541_____Ga0111054_103654;3300008734_____Ga0113998_105904;3300008099_____Ga0114261_103538,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00449,VIRSorter_contig_1546_pilon-cat_2,125816,l,NA,2,Bacteria (superkingdom): 0.74,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00450,VIRSorter_contig_2187_pilon_gene_1321_gene_1385-896449-943183-cat_5,46734,l,NA,5,Firmicutes (phylum): 0.66,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00451,VIRSorter_contig_4547_pilon_gene_1_gene_105-1219-83870-cat_5,82651,l,NA,5,Selenomonadaceae (family): 0.96,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00452,VIRSorter_contig_2224_pilon-cat_2,34616,l,NA,2,Tannerella (genus): 0.98,VIRSorter_contig_2224_pilon-cat_2;7000000027_____SRS056622_LANL_scaffold_50122;3300007713_____Ga0105659_1002063,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00453,VIRSorter_contig_109_pilon_gene_24_gene_123-21323-99112-cat_4,77789,l,NA,4,Fusobacterium (genus): 0.86,VIRSorter_contig_109_pilon_gene_24_gene_123-21323-99112-cat_4;7000000028_____SRS024138_Baylor_scaffold_15166;3300008362_____Ga0115107_102902;3300008490_____Ga0115197_1004110;3300008639_____Ga0115685_1006284,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00454,VIRSorter_contig_4136_pilon_gene_1_gene_66-1036-88015-cat_5,86979,l,NA,5,Lachnospiraceae bacterium oral taxon 500 (species): 0.56,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00455,VIRSorter_contig_3586_pilon-cat_2,57615,l,NA,2,Clostridiales (order): 0.56,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00456,VIRSorter_contig_1271_pilon_gene_111_gene_163-78048-114759-cat_5,36711,l,NA,5,Pasteurellaceae (family): 0.58,VIRSorter_contig_1271_pilon_gene_111_gene_163-78048-114759-cat_5;7000000505_____SRS016039_WUGC_scaffold_12779,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00457,VIRSorter_contig_4732_pilon-cat_2,13636,l,NA,2,Selenomonadaceae (family): 0.69,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00458,VIRSorter_contig_1694_pilon_gene_1_gene_40-760-39173-cat_5,38413,l,NA,5,Fusobacterium (genus): 0.81,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00459,VIRSorter_contig_2480_pilon-cat_2,7886,l,NA,2,Bacteria (superkingdom): 0.69,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00460,VIRSorter_contig_789_pilon_gene_143_gene_242-106755-174099-cat_4,67344,l,NA,4,Fusobacterium (genus): 0.89,VIRSorter_contig_789_pilon_gene_143_gene_242-106755-174099-cat_4;7000000599_____C2671449;3300008639_____Ga0115685_1002260;7000000596_____SRS019027_WUGC_scaffold_21008;7000000737_____SRS050669_LANL_scaffold_22266;7000000745_____SRS015434_WUGC_scaffold_33727;7000000312_____SRS014684_WUGC_scaffold_5087;3300007977_____Ga0111542_104318;3300008746_____Ga0114084_1003305;7000000608_____C2494700;3300007803_____Ga0105780_103757;3300008155_____Ga0114001_105238,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00461,VIRSorter_contig_249_pilon_gene_655_gene_754-463381-526571-cat_4,63190,l,NA,4,Veillonella (genus): 0.95,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00462,VIRSorter_contig_1886_pilon_gene_173_gene_272-152715-249861-cat_4,97146,l,NA,4,Fusobacterium (genus): 0.88,VIRSorter_contig_1290_pilon-cat_2;3300008742_____Ga0115672_104493;7000000737_____SRS050669_LANL_scaffold_67706;3300008515_____Ga0115189_1004548;3300008534_____Ga0111050_102097;VIRSorter_contig_1886_pilon_gene_173_gene_272-152715-249861-cat_4;7000000550_____SRS075404_LANL_scaffold_28107;3300008575_____Ga0111079_101386;3300008271_____Ga0111085_101678;7000000396_____SRS049268_LANL_scaffold_10154;3300006321_____Ga0099624_102240;3300011980_____Ga0119777_1001968;3300007646_____Ga0105530_1002955;3300008150_____Ga0114319_1004016,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00463,VIRSorter_contig_955_pilon-cat_2,100201,l,NA,2,Terrabacteria group (no rank): 0.50,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00464,VIRSorter_contig_2627_pilon_gene_20_gene_95-15197-75437-cat_5,60240,l,NA,5,Fusobacterium (genus): 0.86,VIRSorter_contig_2627_pilon_gene_20_gene_95-15197-75437-cat_5;7000000159_____C2620345;3300008276_____Ga0114259_1001980;7000000309_____C3072837;7000000676_____SRS018665_WUGC_scaffold_61882,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00465,VIRSorter_contig_1553_pilon_gene_2131_gene_2140-1241008-1244764-cat_5,3756,l,NA,5,Gammaproteobacteria (class): 0.54,NA,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00466,VIRSorter_contig_1694_pilon_gene_1_gene_44-760-46305-cat_5,45545,l,NA,5,Fusobacterium (genus): 0.81,VIRSorter_contig_1694_pilon_gene_1_gene_44-760-46305-cat_5;3300008420_____Ga0115228_100801;7000000681_____SRS018439_Baylor_scaffold_61755;3300006328_____Ga0099580_101981;VIRSorter_contig_1694_pilon_gene_1_gene_40-760-39173-cat_5,NA
SAMP_yahara2021_Sample1,vOTU_yahara2021_00467,VIRSorter_contig_3710_pilon-cat_2,42374,l,NA,2,Fusobacterium (genus): 0.97,7000000140_____SRS044373_WUGC_scaffold_57275;3300008133_____Ga0111365_102089;7000000028_____C2768175;7000000671_____SRS022143_LANL_scaffold_94570;3300008276_____Ga0114259_1001466;7000000503_____SRS053603_LANL_scaffold_76464;3300007803_____Ga0105780_103187;7000000342_____SRS021954_Baylor_scaffold_56202;3300007666_____Ga0105543_1003168;3300008306_____Ga0115184_1002118;7000000042_____SRS023835_Baylor_scaffold_18346;VIRSorter_contig_3710_pilon-cat_2;3300007295_____Ga0104867_1000507;7000000195_____SRS017209_Baylor_scaffold_54890;7000000127_____SRS023926_Baylor_scaffold_74557;3300007316_____Ga0104922_100483;7000000737_____SRS050669_LANL_scaffold_69442;3300008273_____Ga0114250_100427;3300006477_____Ga0100232_100561;7000000163_____SRS015893_WUGC_scaffold_36658;3300008742_____Ga0115672_100812;3300007124_____Ga0102685_101057;3300008091_____Ga0105975_100394;3300008524_____Ga0111046_100567;3300008502_____Ga0115179_100541;7000000203_____SRS024441_LANL_scaffold_49875;3300007648_____Ga0105531_100883;3300008276_____Ga0114259_1000514;3300006462_____Ga0100062_100551;3300006566_____Ga0100365_1001303;7000000298_____SRS016569_Baylor_scaffold_52537;7000000041_____SRS013705_Baylor_scaffold_76156;3300007079_____Ga0104033_100686;3300007869_____Ga0111024_100298;7000000342_____SRS021954_Baylor_scaffold_51772;3300007339_____Ga0104971_101138;7000000159_____SRS063288_LANL_scaffold_62920;3300006459_____Ga0100222_101122;7000000039_____SRS013164_Baylor_scaffold_59883,NA
